built_year,num_beds,num_baths,lat,lng,size_sqft,tenure_group,subzone_per_price_encoded,property_type_ordinal,dist_to_nearest_important_mrt_rounded,number_of_nearby_primary_schools,number_of_nearby_secondary_schools,number_of_nearby_shopping_malls,name_of_nearest_BN_ordinal,name_of_nearest_CR_ordinal,price,per_price
2023.0,3.0,2.0,1.30010805,103.8466745,1119.0,1,2776.290163665649,3,0,1,1,2,9,5,3045000,2721.179624664879
1985.0,2.0,2.0,1.3204758,103.74001,731.0,1,578.2026689415338,1,1,0,1,0,7,4,357000,488.3720930232558
2022.0,2.0,2.0,1.30489855,103.8276986,1313.0,3,4057.311645565856,3,1,0,0,1,9,5,5024200,3826.504188880426
2023.0,4.0,4.0,1.3124025,103.8411716,1528.0,1,2678.315035114304,3,0,2,1,0,9,5,4064600,2660.0785340314137
2025.0,2.0,2.0,1.31730585,103.8326075,786.0,3,3097.817490665313,3,1,1,3,0,9,5,2368900,3013.867684478372
2013.0,1.0,1.0,1.35042175,103.8800367,409.0,3,1279.0466771962065,3,1,2,3,0,5,2,756000,1848.4107579462104
1995.0,4.0,2.0,1.3510776,103.9583475,1367.0,0,768.58368239282,1,2,3,2,0,3,3,735000,537.6737381126554
1976.0,3.0,2.0,1.277854,103.8086075,947.0,1,876.102411561595,1,1,1,0,0,8,5,556500,587.6451953537487
1974.0,3.0,2.0,1.3218684,103.81043,1323.0,1,2359.7973991236627,1,1,1,2,0,7,5,1018500,769.8412698412699
2025.0,2.0,1.0,1.310429,103.802821,570.0,3,2774.5538535092774,3,1,0,1,0,7,5,1748100,3066.842105263158
2025.0,3.0,3.0,1.29410615,103.8367347,1572.0,3,3053.5539858120496,3,1,0,1,0,9,5,5270000,3352.4173027989823
2013.0,4.0,4.0,1.24114335,103.839619,4672.0,1,2330.3504413604733,3,3,0,0,0,8,5,14700000,3146.404109589041
2017.0,2.0,2.0,1.3100457,103.7844896,731.0,1,942.4822450865028,1,1,1,2,0,7,4,798000,1091.655266757866
2022.0,3.0,2.0,1.3443339,103.8786904,883.0,3,2196.755238470376,3,1,3,5,0,5,5,2001300,2266.4779161947904
2026.0,4.0,3.0,1.3859375,103.8344657,1528.0,1,2084.9006118689344,3,2,1,0,0,4,2,2562800,1677.2251308900525
2023.0,4.0,2.0,1.34485525,103.9476201,1238.0,1,768.58368239282,3,1,5,2,0,3,3,2205000,1781.0985460420031
2028.0,5.0,6.0,1.3784672,103.8650612,4058.0,3,1427.084085388165,7,3,2,0,0,5,2,4757600,1172.400197141449
2026.0,5.0,5.0,1.2739587,103.8436353,4306.0,1,2840.8427429556777,3,0,1,0,0,8,5,17148600,3982.4895494658617
2023.0,3.0,2.0,1.3164867,103.8574675,1130.0,3,1917.4476785184247,3,0,2,1,0,9,5,2247000,1988.495575221239
2022.0,4.0,3.0,1.3165593,103.829893,1970.0,3,3097.817490665313,3,1,1,3,0,9,5,6372000,3234.5177664974617
2016.0,3.0,2.0,1.3747661,103.9030085,1206.0,1,1271.7453245523411,1,1,1,3,0,5,3,942900,781.8407960199005
2001.0,4.0,7.0,1.3804543,103.9458545,5990.0,2,895.2703558201714,7,4,0,0,0,3,3,6510000,1086.8113522537562
2013.0,1.0,1.0,1.30059005,103.8620726,818.0,1,2343.714966106814,3,1,1,0,1,9,5,1522500,1861.2469437652808
1986.0,2.0,2.0,1.32157225,103.7369274,668.0,1,578.2026689415338,1,1,0,1,0,7,4,367500,550.1497005988024
2010.0,6.0,6.0,1.2481118,103.8406065,11500.0,1,2330.3504413604733,8,3,0,0,0,8,5,22890000,1990.434782608696
2025.0,3.0,3.0,1.26522915,103.8175188,1679.0,1,2339.314096068272,3,0,0,0,1,8,5,3706500,2207.564026206075
1978.0,2.0,1.0,1.2985982,103.8517487,645.0,1,1041.618091114642,1,0,2,1,2,9,5,577500,895.3488372093024
2026.0,2.0,2.0,1.2887652,103.8488122,969.0,3,2277.723624501624,3,0,1,0,1,9,5,2453800,2532.3013415892674
2008.0,3.0,5.0,1.30514595,103.8260527,2593.0,2,4057.311645565856,3,2,0,0,1,9,5,7988400,3080.7558812186658
1999.0,5.0,5.0,1.3391758,103.7604476,3200.0,1,1781.655488834343,7,2,2,0,0,7,4,3024000,945.0
2008.0,3.0,3.0,1.30870045,103.8247088,1755.0,3,3097.817490665313,3,1,0,0,0,9,5,6615000,3769.230769230769
2025.0,3.0,3.0,1.31730585,103.8326075,1227.0,3,3097.817490665313,3,1,1,3,0,9,5,3559500,2900.9779951100245
1984.0,3.0,2.0,1.3273709,103.8529297,1496.0,1,1403.612999786757,1,1,2,1,0,2,5,1047900,700.4679144385027
2017.0,3.0,2.0,1.3436352,103.7481078,990.0,1,1781.655488834343,1,1,3,2,0,7,4,735000,742.4242424242424
2025.0,2.0,2.0,1.28617715,103.83955,678.0,1,2595.0263363825534,3,1,0,1,0,9,5,1851200,2730.3834808259585
2013.0,1.0,1.0,1.3014464,103.8475512,549.0,3,1983.820211306516,3,0,1,1,1,9,5,1071000,1950.819672131148
2022.0,2.0,2.0,1.3443339,103.8786904,700.0,3,2196.755238470376,3,1,3,5,0,5,5,1575000,2250.0
2001.0,5.0,6.0,1.3357523,103.8078211,5000.0,3,1991.335767854376,8,2,1,2,0,7,5,28350000,5670.0
2023.0,3.0,2.0,1.3058321,103.8382586,1055.0,3,3024.5175692729936,3,1,0,0,0,9,5,3092200,2930.995260663507
2001.0,4.0,3.0,1.3874898,103.8570817,3035.0,1,1214.0768583503536,4,3,0,0,0,4,2,3996500,1316.8039538714993
2015.0,2.0,2.0,1.4004542,103.8993741,721.0,1,892.8686354010862,1,1,6,4,0,5,2,491400,681.5533980582525
1970.0,5.0,3.0,1.3545573,103.8613918,4500.0,3,1433.0179273921692,7,1,2,1,0,5,2,6090000,1353.3333333333333
1976.0,3.0,2.0,1.313892,103.8514541,980.0,1,1967.13103432837,1,0,2,0,0,9,5,690900,705.0
2022.0,2.0,2.0,1.30489855,103.8276986,1313.0,3,4057.311645565856,3,1,0,0,1,9,5,5025400,3827.4181264280273
2004.0,3.0,2.0,1.38662505,103.7601685,1184.0,0,588.8407304067119,1,2,5,3,0,7,1,567000,478.8851351351352
2023.0,2.0,2.0,1.3159611,103.836848,667.0,3,2678.315035114304,3,0,2,1,0,9,5,1982400,2972.1139430284857
2015.0,2.0,2.0,1.31761715,103.8513091,969.0,3,1967.13103432837,3,1,3,0,0,9,5,1974000,2037.1517027863777
1992.0,5.0,6.0,1.2842353,103.8514848,6985.0,3,4879.605160493239,8,0,0,0,0,9,5,11844100,1695.647816750179
2017.0,2.0,1.0,1.277361,103.8493377,721.0,1,2631.7376921087894,3,0,0,0,0,9,5,1995000,2766.990291262136
2016.0,3.0,2.0,1.37606015,103.7403484,1000.0,1,513.4583200446119,1,3,2,1,1,7,4,535500,535.5
2017.0,3.0,2.0,1.3504985,103.7392608,1205.0,1,1022.5341798885536,1,1,2,1,0,7,4,892500,740.6639004149378
2020.0,1.0,1.0,1.3129422,103.8415523,549.0,3,2678.315035114304,3,0,2,1,0,9,5,1365000,2486.338797814208
1982.0,3.0,2.0,1.36327865,103.8506295,979.0,1,694.7157478780489,1,1,2,1,0,4,2,577500,589.8876404494382
2025.0,2.0,2.0,1.3116278,103.7938855,947.0,1,2272.484410034913,3,0,0,0,1,7,4,2878200,3039.2819429778247
2019.0,2.0,2.0,1.3417549,103.8833357,732.0,1,2196.755238470376,3,2,3,4,0,5,5,1344000,1836.065573770492
2023.0,1.0,1.0,1.30010805,103.8466745,452.0,1,2776.290163665649,3,0,1,1,2,9,5,1245300,2755.0884955752213
2022.0,3.0,3.0,1.3271094,103.7964042,1119.0,1,2359.7973991236627,3,2,0,3,0,7,4,2832700,2531.456657730116
2024.0,3.0,3.0,1.3393381,103.7638932,1195.0,3,1781.655488834343,3,2,1,0,0,7,4,2551500,2135.1464435146445
2023.0,3.0,3.0,1.28301625,103.839887,1098.0,1,2595.0263363825534,3,0,1,1,0,8,5,2678600,2439.526411657559
2004.0,3.0,4.0,1.2970966,103.8709598,1399.0,1,2737.5776449985,3,1,0,0,0,6,5,2467500,1763.759828448892
2015.0,2.0,2.0,1.3059135,103.8378793,1862.0,3,3024.5175692729936,3,1,0,0,1,9,5,5674200,3047.368421052632
2025.0,3.0,3.0,1.29410615,103.8367347,1141.0,3,3053.5539858120496,3,1,0,1,0,9,5,3780000,3312.883435582822
1993.0,4.0,3.0,1.3897007,103.8558293,1853.0,3,1214.0768583503536,4,3,0,0,0,4,2,4042500,2181.597409606044
1980.0,5.0,6.0,1.3196642,103.923766,7000.0,3,1663.0790001739826,7,2,2,1,0,6,3,9975000,1425.0
2014.0,2.0,2.0,1.3523019,103.8815831,980.0,1,1138.1204130986944,3,1,2,3,0,5,2,1396500,1425.0
2002.0,3.0,2.0,1.3084848,103.8522978,915.0,0,1151.4196057329596,1,0,2,0,0,9,5,482000,526.775956284153
2022.0,2.0,2.0,1.3165593,103.829893,700.0,3,3097.817490665313,3,1,1,3,0,9,5,1996600,2852.285714285714
2018.0,2.0,2.0,1.3316676,103.845247,731.0,1,866.5909108985753,1,1,3,1,0,2,5,806400,1103.1463748290014
2022.0,3.0,3.0,1.3162896,103.840576,1410.0,3,2678.315035114304,3,1,2,1,0,9,5,3439800,2439.574468085106
2000.0,3.0,2.0,1.3365215,103.9379824,1205.0,1,818.5573020204936,1,1,4,3,0,6,3,682500,566.3900414937759
2024.0,4.0,3.0,1.3533168,103.7896255,1733.0,1,2277.2404121494174,3,4,0,0,0,7,4,3557400,2052.740911713792
1994.0,4.0,2.0,1.36495985,103.964481,1442.0,1,544.542020705839,1,3,2,2,1,3,3,693000,480.5825242718447
2024.0,4.0,3.0,1.3005809,103.8993936,1302.0,3,2080.489980497174,3,2,1,2,0,6,5,2881200,2212.903225806452
1985.0,4.0,3.0,1.3514869,103.7479243,1600.0,1,630.2175476686147,1,0,4,3,1,7,4,861000,538.125
2007.0,5.0,3.0,1.3890785,103.8542347,3000.0,3,1214.0768583503536,7,3,0,0,0,4,2,8400000,2800.0
1985.0,3.0,2.0,1.36029895,103.95159,1130.0,0,768.58368239282,1,2,3,5,0,3,3,577500,511.0619469026549
1999.0,5.0,4.0,1.373502,103.8330788,2300.0,1,1008.11930034652,4,0,2,3,0,4,2,2782500,1209.7826086956522
2023.0,4.0,5.0,1.28301625,103.839887,2626.0,1,2595.0263363825534,3,0,1,1,0,8,5,8837800,3365.4988575780653
2026.0,4.0,4.0,1.3404645,103.8837331,1356.0,1,1924.2543544525136,3,2,1,2,0,5,5,2517900,1856.858407079646
2026.0,4.0,4.0,1.31064045,103.8521493,1378.0,1,1967.13103432837,3,0,2,0,0,9,5,2950500,2141.1465892597967
1985.0,3.0,2.0,1.43598685,103.781959,990.0,1,531.2928626795818,1,1,5,3,0,1,1,472500,477.27272727272725
2024.0,3.0,2.0,1.29988105,103.8881143,1302.0,1,2427.3105155897542,3,2,0,3,0,6,5,3170000,2434.715821812596
2025.0,4.0,5.0,1.30062,103.892783,4717.0,3,2427.3105155897542,7,2,1,4,0,6,5,7980000,1691.753232987068
2025.0,4.0,4.0,1.29410615,103.8367347,2056.0,3,3053.5539858120496,3,1,0,1,0,9,5,6540500,3181.1770428015566
2023.0,4.0,3.0,1.3159611,103.836848,1378.0,3,2678.315035114304,3,0,2,1,0,9,5,4193700,3043.323657474601
2016.0,2.0,2.0,1.3757397,103.7428358,721.0,1,578.7257442528899,1,2,2,1,1,7,4,441000,611.6504854368932
2023.0,3.0,2.0,1.3120762,103.8040548,732.0,3,2635.5020873065687,3,1,0,0,0,7,5,2071600,2830.054644808743
2007.0,4.0,4.0,1.417282,103.8461401,2000.0,1,932.5347433603066,4,5,2,3,0,4,2,2604000,1302.0
2001.0,5.0,6.0,1.3009182,103.8299726,3412.0,0,3123.3628712100804,4,2,0,0,0,9,5,13440000,3939.038686987105
2024.0,3.0,2.0,1.3306509,103.7670572,1109.0,2,2137.544263228818,3,2,1,0,0,7,4,2358300,2126.5103697024347
2015.0,3.0,2.0,1.3943971,103.8745027,1194.0,1,953.7208514256196,1,2,2,1,0,5,2,682500,571.608040201005
2022.0,3.0,2.0,1.3572912,103.7615246,948.0,3,1581.8597378488992,3,2,1,0,0,7,4,1680000,1772.1518987341772
2017.0,3.0,2.0,1.4241899,103.8449321,1001.0,1,1049.6741731192612,1,6,3,2,0,4,2,577500,576.9230769230769
2022.0,3.0,2.0,1.3165593,103.829893,915.0,3,3097.817490665313,3,1,1,3,0,9,5,2553600,2790.8196721311474
2021.0,4.0,4.0,1.3455515,103.8815143,1356.0,3,2196.755238470376,3,1,3,5,0,5,3,2958200,2181.5634218289088
2023.0,4.0,4.0,1.3120762,103.8040548,1270.0,3,2635.5020873065687,3,1,0,0,0,7,5,3681300,2898.6614173228345
2026.0,1.0,1.0,1.2887652,103.8488122,603.0,3,2277.723624501624,3,0,1,0,1,9,5,1377800,2284.908789386401
2001.0,4.0,2.0,1.3870021,103.7634079,1399.0,0,724.1518112319101,1,2,4,2,0,7,1,876800,626.7333809864189
2016.0,3.0,2.0,1.38055385,103.770441,1216.0,1,515.5532816449509,1,3,4,2,0,7,1,765300,629.358552631579
1970.0,5.0,7.0,1.3545573,103.8613918,5398.0,3,1433.0179273921692,4,1,2,1,0,5,2,5985000,1108.7439792515747
2023.0,4.0,5.0,1.3164867,103.8574675,1399.0,3,1917.4476785184247,3,0,2,1,0,9,5,3339000,2386.7047891350967
2024.0,3.0,2.0,1.2963944,103.8910139,1109.0,3,2427.3105155897542,3,2,0,0,0,6,5,2866500,2584.761045987376
2001.0,4.0,3.0,1.3175779,103.7861756,3067.0,2,2128.065582856948,4,1,1,0,0,7,4,7166600,2336.6807955657
1998.0,6.0,8.0,1.2773807,103.8536639,7015.0,3,2509.837165559604,8,0,0,0,0,9,5,8998500,1282.751247327156
2012.0,5.0,6.0,1.2487474,103.8401255,8000.0,1,2330.3504413604733,8,3,0,0,0,8,5,22050000,2756.25
2024.0,3.0,3.0,1.38880665,103.8696866,1001.0,1,953.7208514256196,2,3,2,1,1,5,2,1180200,1179.020979020979
2023.0,3.0,3.0,1.3159611,103.836848,1163.0,3,2678.315035114304,3,0,2,1,0,9,5,3242400,2787.9621668099744
2024.0,3.0,2.0,1.3454601,103.7695009,947.0,1,1611.6211121983952,3,2,1,0,0,7,4,1795700,1896.1985216473072
1999.0,3.0,3.0,1.3848662,103.7666294,1528.0,1,724.1518112319101,1,3,5,3,1,7,1,997500,652.8141361256545
2017.0,1.0,1.0,1.277361,103.8493377,689.0,1,2631.7376921087894,3,0,0,0,0,9,5,1627500,2362.119013062409
1985.0,3.0,3.0,1.4361781,103.7722135,990.0,1,531.2928626795818,1,0,2,2,0,1,1,459900,464.54545454545456
2020.0,4.0,4.0,1.3874898,103.8570817,3122.0,1,1214.0768583503536,4,3,0,0,0,4,2,3332000,1067.2645739910313
2026.0,3.0,2.0,1.31064045,103.8521493,1076.0,1,1967.13103432837,3,0,2,0,0,9,5,2452800,2279.553903345725
2025.0,2.0,2.0,1.31730585,103.8326075,764.0,3,3097.817490665313,3,1,1,3,0,9,5,2368900,3100.6544502617803
2014.0,4.0,4.0,1.35497695,103.9674029,1539.0,1,1257.0985001431434,3,2,1,1,0,3,3,2079000,1350.877192982456
2023.0,4.0,6.0,1.3058321,103.8382586,1744.0,3,3024.5175692729936,3,1,0,0,0,9,5,6154000,3528.669724770642
2026.0,5.0,6.0,1.29142015,103.8442681,3972.0,1,3173.7483662528653,3,0,0,1,0,9,5,18690000,4705.438066465257
1977.0,5.0,4.0,1.3465341,103.9621122,3700.0,0,1001.4848945239536,7,1,1,0,0,3,3,5250000,1418.918918918919
1982.0,2.0,2.0,1.30084085,103.8837219,1108.0,0,2737.5776449985,1,2,0,2,0,6,5,577500,521.2093862815884
2025.0,4.0,2.0,1.310429,103.802821,1055.0,3,2774.5538535092774,3,1,0,1,0,7,5,2745300,2602.18009478673
2013.0,3.0,2.0,1.427695,103.8421901,991.0,1,1049.6741731192612,1,6,4,4,0,4,2,819000,826.4379414732593
1986.0,3.0,2.0,1.34682615,103.8506173,904.0,0,885.0174550964008,1,1,3,5,0,4,5,669900,741.0398230088496
1979.0,3.0,2.0,1.30535695,103.7681128,1280.0,0,1032.7866750554886,1,1,0,4,1,7,4,627900,490.546875
2016.0,4.0,4.0,1.41870295,103.8478262,2713.0,1,932.5347433603066,3,5,2,1,0,4,2,3479700,1282.6022852930334
2027.0,5.0,4.0,1.4349279,103.8452818,1593.0,1,1049.6741731192612,2,6,4,3,0,4,2,2068500,1298.4934086629005
1970.0,7.0,4.0,1.3618914,103.8350131,3900.0,3,1742.5461971398502,5,0,1,2,0,4,2,6300000,1615.3846153846157
1980.0,3.0,2.0,1.3710484,103.8481952,1259.0,1,1315.2629848290271,1,1,3,3,4,4,2,819000,650.5162827640985
2014.0,4.0,4.0,1.35497695,103.9674029,1539.0,1,1257.0985001431434,3,2,1,1,0,3,3,2068500,1344.054580896686
2023.0,5.0,3.0,1.3164867,103.8574675,1507.0,3,1917.4476785184247,3,0,2,1,0,9,5,3024000,2006.635700066357
2016.0,3.0,2.0,1.3270894,103.8682183,990.0,1,646.5428852590934,1,1,2,2,0,2,5,787500,795.4545454545455
2023.0,4.0,4.0,1.3171376,103.7597012,1464.0,1,1860.1350949069308,3,2,3,2,0,7,4,2835000,1936.4754098360656
1998.0,3.0,2.0,1.3426384,103.7074952,1097.0,0,570.9042890431664,1,4,4,3,0,1,4,603800,550.4102096627165
2000.0,7.0,7.0,1.329537,103.9478841,7872.0,3,1512.0757694664285,7,0,1,4,0,3,3,8190000,1040.3963414634147
1998.0,3.0,2.0,1.4332343,103.8015285,1087.0,1,553.7739096685685,1,2,3,3,0,1,1,501900,461.7295308187673
2013.0,3.0,2.0,1.28939675,103.8289208,1227.0,1,860.475055009559,1,2,2,2,0,8,5,1365000,1112.4694376528118
2025.0,2.0,2.0,1.29410615,103.8367347,807.0,3,3053.5539858120496,3,1,0,1,0,9,5,2721600,3372.4907063197024
2025.0,3.0,2.0,1.3116278,103.7938855,1098.0,1,2272.484410034913,3,0,0,0,1,7,4,2710300,2468.3970856102005
1993.0,4.0,2.0,1.367504,103.950108,1324.0,1,1248.6345050987538,1,3,4,4,0,3,3,735000,555.1359516616315
2003.0,3.0,2.0,1.395536,103.8876106,1194.0,1,988.4749487970334,1,1,3,1,0,5,2,577500,483.6683417085427
2025.0,2.0,2.0,1.310429,103.802821,700.0,3,2774.5538535092774,3,1,0,1,0,7,5,1905300,2721.8571428571427
2026.0,2.0,2.0,1.3707978,103.9469571,829.0,1,1248.6345050987538,3,3,1,1,0,3,3,1417500,1709.891435464415
2025.0,6.0,7.0,1.30062,103.892783,4717.0,3,2427.3105155897542,7,2,1,4,0,6,5,8059800,1708.6707653169387
1984.0,3.0,2.0,1.34661835,103.7351751,1410.0,1,593.3165901153532,1,2,2,3,0,7,4,682500,484.0425531914894
2023.0,5.0,4.0,1.3124025,103.8411716,1819.0,1,2678.315035114304,3,0,2,1,0,9,5,4252500,2337.8229796591536
2025.0,5.0,4.0,1.3116278,103.7938855,3455.0,1,2272.484410034913,3,0,0,0,1,7,4,12600000,3646.888567293777
2016.0,3.0,2.0,1.2908896,103.837458,1119.0,1,2327.530282113195,3,1,0,1,0,9,5,2478000,2214.4772117962466
2006.0,4.0,4.0,1.24961675,103.8463002,3100.0,1,2330.3504413604733,3,3,0,0,0,8,5,4777500,1541.1290322580646
2016.0,3.0,2.0,1.41833035,103.842021,1000.0,1,602.3662443381116,1,5,3,3,1,4,2,551200,551.2
1986.0,3.0,3.0,1.35251665,103.7536089,1313.0,1,1032.6802690371892,1,1,4,2,0,7,4,588000,447.8293983244478
2014.0,3.0,3.0,1.3014187,103.848644,2562.0,3,1983.820211306516,3,0,2,1,2,9,5,3780000,1475.4098360655737
1996.0,3.0,2.0,1.4241899,103.8449321,1001.0,0,1049.6741731192612,1,6,3,2,0,4,2,581700,581.1188811188811
2017.0,3.0,3.0,1.30348325,103.8246896,1776.0,3,4057.311645565856,3,2,0,0,1,9,5,6806500,3832.488738738739
1975.0,4.0,2.0,1.310491,103.7922408,1280.0,1,2272.484410034913,1,1,0,0,0,7,4,840000,656.25
1996.0,3.0,3.0,1.32553535,103.8483652,1270.0,3,1403.612999786757,3,2,2,1,1,2,5,1995000,1570.8661417322835
2024.0,2.0,2.0,1.29988105,103.8881143,753.0,1,2427.3105155897542,3,2,0,3,0,6,5,2032800,2699.601593625498
2025.0,4.0,3.0,1.2937442,103.8466319,1389.0,3,2609.6559320906604,3,1,1,1,0,9,5,4277000,3079.1936645068395
2020.0,1.0,1.0,1.3129422,103.8415523,549.0,3,2678.315035114304,3,0,2,1,0,9,5,1470000,2677.5956284153003
2023.0,3.0,3.0,1.3123637,103.8032709,1356.0,3,2864.4803181782245,3,1,0,0,0,7,5,4236800,3124.4837758112094
1980.0,1.0,2.0,1.3039898,103.7618933,721.0,0,1054.9831745384174,1,2,0,4,0,7,4,407400,565.0485436893204
1978.0,3.0,2.0,1.3694176,103.8604291,1055.0,1,679.2215838560895,1,2,2,2,0,5,2,682500,646.9194312796209
2022.0,6.0,6.0,1.36703,103.8899665,4865.0,1,932.7573406531578,7,2,2,3,0,5,2,4229400,869.3525179856115
2024.0,2.0,2.0,1.29988105,103.8881143,646.0,1,2427.3105155897542,3,2,0,3,0,6,5,1522500,2356.811145510836
2015.0,4.0,6.0,1.3310976,103.7968546,4596.0,3,2359.7973991236627,4,2,0,3,0,7,4,6090000,1325.065274151436
2015.0,4.0,3.0,1.43339295,103.8430156,1313.0,1,1049.6741731192612,2,6,4,3,0,4,2,1701000,1295.5064737242956
2023.0,5.0,3.0,1.3164867,103.8574675,1507.0,3,1917.4476785184247,3,0,2,1,0,9,5,3193000,2118.77903118779
2022.0,3.0,2.0,1.3271094,103.7964042,947.0,1,2359.7973991236627,3,2,0,3,0,7,4,2412200,2547.201689545934
2014.0,6.0,6.0,1.3171727,103.922284,7015.0,3,1663.0790001739826,7,2,2,0,0,6,3,8998500,1282.751247327156
2025.0,3.0,3.0,1.29410615,103.8367347,1141.0,3,3053.5539858120496,3,1,0,1,0,9,5,3433500,3009.20245398773
2025.0,1.0,1.0,1.2937442,103.8466319,560.0,3,2609.6559320906604,3,1,1,1,0,9,5,1681400,3002.5
2011.0,3.0,2.0,1.4057843,103.9065487,1001.0,1,857.0653139341881,1,2,6,2,0,5,2,659400,658.7412587412588
2001.0,4.0,4.0,1.3859019,103.8761259,6500.0,2,693.0737380406485,7,2,3,1,0,5,2,7665000,1179.2307692307693
2027.0,3.0,3.0,1.4349279,103.8452818,1055.0,1,1049.6741731192612,2,6,4,3,0,4,2,1417500,1343.601895734597
2017.0,4.0,3.0,1.43200585,103.8007999,1152.0,1,900.6745244967137,2,1,3,3,0,1,1,1522500,1321.6145833333333
2026.0,4.0,4.0,1.31113475,103.8523942,1389.0,1,1967.13103432837,3,0,2,0,0,9,5,2965200,2134.773218142549
1981.0,2.0,1.0,1.3893218,103.9873427,710.0,1,517.9436121730749,1,7,0,0,0,3,3,409500,576.7605633802817
2001.0,7.0,8.0,1.3376913,103.7860849,11563.0,2,2025.443375737397,8,3,0,0,0,7,4,15624000,1351.2064343163538
2021.0,2.0,2.0,1.2960917,103.8108346,700.0,1,1318.1396877331297,3,2,1,2,0,8,5,1679800,2399.714285714286
1989.0,4.0,2.0,1.384261,103.7695607,1302.0,0,515.5532816449509,1,3,4,2,1,7,1,756000,580.6451612903226
2025.0,4.0,3.0,1.3765249,103.7573796,1388.0,1,1401.41309358928,3,3,3,2,0,7,4,2184000,1573.487031700288
1974.0,3.0,2.0,1.33188195,103.851014,904.0,1,866.5909108985753,1,1,4,1,1,2,5,561800,621.4601769911504
2022.0,2.0,2.0,1.3157947,103.8320963,743.0,3,3097.817490665313,3,1,1,3,0,9,5,2520000,3391.655450874832
2024.0,4.0,4.0,1.3454601,103.7695009,1410.0,1,1611.6211121983952,3,2,1,0,0,7,4,2623200,1860.4255319148936
2017.0,2.0,2.0,1.3350239,103.8799336,731.0,1,1924.2543544525136,1,1,3,3,0,5,5,546000,746.922024623803
1985.0,3.0,2.0,1.3522041,103.7249988,1119.0,0,604.6088283932096,1,3,2,4,0,7,4,577500,516.0857908847184
2026.0,3.0,2.0,1.3707978,103.9469571,1023.0,1,1248.6345050987538,3,3,1,1,0,3,3,1976100,1931.6715542522
2027.0,3.0,2.0,1.4349279,103.8452818,1001.0,1,1049.6741731192612,2,6,4,3,0,4,2,1249500,1248.2517482517485
2001.0,5.0,6.0,1.3031231,103.8393619,5172.0,3,3024.5175692729936,4,1,0,0,6,9,5,12390000,2395.5916473317866
2003.0,3.0,2.0,1.4027297,103.7502941,1180.0,0,560.8687406993545,1,1,2,1,0,1,1,618300,523.9830508474577
2012.0,3.0,2.0,1.4271284,103.840722,990.0,1,894.9489415290252,1,6,4,5,0,4,2,546000,551.5151515151515
2026.0,2.0,2.0,1.29142015,103.8442681,484.0,1,3173.7483662528653,3,0,0,1,0,9,5,1711500,3536.157024793388
2017.0,3.0,2.0,1.4296956,103.7968542,1001.0,1,900.6745244967137,1,1,4,5,0,1,1,555400,554.8451548451549
2001.0,5.0,4.0,1.33198165,103.8744746,3800.0,3,1780.7480202777797,4,1,1,2,0,5,5,5229000,1376.0526315789473
1998.0,3.0,2.0,1.3597871,103.84424,1076.0,1,919.7404908328144,1,1,1,3,0,4,2,903000,839.2193308550186
2025.0,6.0,6.0,1.30062,103.892783,6376.0,3,2427.3105155897542,7,2,1,4,0,6,5,9834300,1542.3933500627352
2022.0,2.0,2.0,1.33740345,103.8645277,699.0,1,1972.6162078917373,3,2,2,1,0,5,5,1467900,2100.0
2025.0,4.0,3.0,1.309875,103.9119259,1270.0,3,1663.0790001739826,3,2,3,2,0,6,3,2604000,2050.393700787401
2002.0,3.0,2.0,1.4034183,103.8964235,1184.0,0,892.8686354010862,1,1,4,3,0,5,2,682500,576.4358108108108
1993.0,4.0,4.0,1.3247865,103.908519,2800.0,3,1104.550071468105,4,1,3,1,0,6,3,3990000,1425.0
2014.0,6.0,6.0,1.3171727,103.922284,7015.0,3,1663.0790001739826,8,2,2,0,0,6,3,8998500,1282.751247327156
2021.0,1.0,1.0,1.3386555,103.8695668,667.0,1,2172.45145145759,3,1,3,3,0,5,5,1344000,2014.992503748126
2027.0,4.0,3.0,1.3252767,103.9326308,1302.0,1,1512.0757694664285,3,2,4,1,0,6,3,2940000,2258.064516129032
2022.0,1.0,1.0,1.30358825,103.8251688,700.0,1,4057.311645565856,3,2,0,0,1,9,5,2513700,3591.0
2017.0,3.0,2.0,1.43880555,103.8058557,1216.0,1,553.7739096685685,1,2,2,3,0,1,1,724500,595.8059210526316
2023.0,1.0,1.0,1.3124025,103.8411716,517.0,1,2678.315035114304,3,0,2,1,0,9,5,1449000,2802.707930367505
1975.0,3.0,2.0,1.30658975,103.9219237,1636.0,1,1434.2795912706658,3,3,1,3,0,6,3,1837500,1123.166259168704
1979.0,6.0,5.0,1.3572264,103.8603044,4800.0,3,1433.0179273921692,5,1,2,1,0,5,2,5985000,1246.875
1990.0,4.0,3.0,1.3612282,103.8301797,3000.0,3,1742.5461971398502,4,0,0,1,0,4,2,5250000,1750.0
2025.0,3.0,3.0,1.29410615,103.8367347,1141.0,3,3053.5539858120496,3,1,0,1,0,9,5,3439800,3014.723926380368
2001.0,4.0,4.0,1.2788952,103.8414737,4300.0,3,1870.8191787439432,7,0,1,1,0,8,5,8400000,1953.4883720930231
1986.0,3.0,2.0,1.36057285,103.7470824,1001.0,1,521.1473667586382,1,1,1,2,0,7,4,525000,524.4755244755245
2023.0,3.0,3.0,1.3164867,103.8574675,1130.0,3,1917.4476785184247,2,0,2,1,0,9,5,2248000,1989.380530973452
